발생위치,구,동,발생규모,파손개수,위도,경도,연도,월,일,일최대기온,일최저기온,일평균기온,일최대습도,일최저습도,일평균습도,일총강수량,인구수,포트홀 위험 지수,osmid,pagerank,kmeans_cluster
대구 동구 율하동 668,동구,율하동,0.04,10,35.86397286,128.6882178,2022,6,23,29.6,23.1,26.666666541666668,94.0,62.0,73.83333333333333,32.5,"41,640",9.893411838871463,1880695774,3.1853773752981264e-05,1
대구 달서구 성당동 151-2,달서구,성당동,0.03,1,35.84406139,128.5626298,2022,6,23,30.0,23.0,26.441666708333333,99.0,63.0,79.125,33.0,"22,539",10.527138388440491,3884785738,3.722977160423354e-05,2
대구 중구 봉산동 168-75,중구,봉산동,0.12,3,35.86136587,128.5991272,2022,6,23,31.6,23.299999,27.558333291666667,96.0,55.0,72.25,33.5,"4,788",9.996668163318285,2537800902,5.127455149876588e-05,2
대구 중구 남산동 325-1,중구,남산동,0.2,4,35.86603549,128.5879139,2022,6,23,31.6,23.299999,27.558333291666667,96.0,55.0,72.25,33.5,"4,541",10.039033486550798,7119325129,5.892831614467209e-05,2
대구 중구 남산동 2321,중구,남산동,0.06,3,35.85805952,128.5790839,2022,6,23,31.6,23.299999,27.558333291666667,96.0,55.0,72.25,33.5,"4,541",9.999695561283058,2107061046,3.4404446436904505e-05,2
대구 중구 남산동 2447-2,중구,남산동,0.24,3,35.86084301,128.5824578,2022,6,23,31.6,23.299999,27.558333291666667,96.0,55.0,72.25,33.5,"4,541",9.997891509655693,6435132166,2.747543291323903e-05,1
대구 중구 봉산동 168-75,중구,봉산동,0.06,1,35.86136587,128.5991272,2022,6,23,31.6,23.299999,27.558333291666667,96.0,55.0,72.25,33.5,"4,788",9.915787360793802,2537800902,5.127455149876588e-05,2
대구 수성구 신매동 567-21,수성구,신매동,0.08,2,35.83905118,128.7089239,2022,6,24,31.200001,23.1,27.379166625,78.0,49.0,62.54166666666666,0.0,"32,673",5.199086693058364,7119325182,4.0423023050313044e-05,2
대구 북구 읍내동 1366,북구,읍내동,0.36,1,35.93690732,128.5542182,2022,6,24,32.299999,22.0,27.508333125,81.0,38.0,59.375,0.0,"26,401",4.473199668368348,1694655944,3.767251047822296e-05,2
대구 동구 신암동 133-113,동구,신암동,0.02,2,35.88789444,128.630007,2022,6,24,32.099998,23.700001,28.058333333333334,78.0,46.0,61.333333333333336,0.0,"8,909",5.426776836252685,5551904089,3.950336392199355e-05,2
대구 북구 금호동 815,북구,금호동,0.04,1,35.89575615,128.520347,2022,6,24,31.1,23.299999,27.1875,80.0,49.0,67.66666666666667,0.0,"36,273",5.59976124415573,4639072419,3.686235636366489e-05,2
대구 북구 복현동 694,북구,복현동,0.06,3,35.89136495,128.6278504,2022,6,24,32.099998,23.700001,28.058333333333334,78.0,46.0,61.333333333333336,0.0,"7,640",5.479581199383724,7712665946,1.4564528955984341e-05,1
대구 북구 관음동 1374,북구,관음동,0.04,2,35.93437344,128.5451006,2022,6,24,32.299999,22.0,27.508333125,81.0,38.0,59.375,0.0,"16,200",4.617342724131295,436821740,7.866735890939358e-05,3
대구 북구 서변동 1290-57,북구,서변동,0.18,4,35.91331948,128.5992142,2022,6,24,32.299999,22.0,27.508333125,81.0,38.0,59.375,0.0,"36,085",4.502110175354222,699783135,5.5974018805483974e-05,2
대구 남구 대명동 1291,남구,대명동,0.06,1,35.83957194,128.5786577,2022,6,24,32.099998,23.700001,28.058333333333334,78.0,46.0,61.333333333333336,0.0,"11,071",5.3643995778715245,1697029753,3.6824502389088764e-05,2
대구 달서구 도원동 1462,달서구,도원동,0.06,1,35.80755799,128.5296711,2022,6,24,31.1,23.299999,27.1875,80.0,49.0,67.66666666666667,0.0,"34,893",5.613115228966012,4989390761,3.200190310335656e-05,1
대구 달서구 대천동 758-17,달서구,대천동,0.06,2,35.8165837,128.5056468,2022,6,24,31.1,23.299999,27.1875,80.0,49.0,67.66666666666667,0.0,"37,575",5.627513555755907,8246940119,4.552966887357993e-05,2
대구 달서구 이곡동 1000-218,달서구,이곡동,0.06,2,35.85043562,128.507262,2022,6,24,31.1,23.299999,27.1875,80.0,49.0,67.66666666666667,0.0,"22,645",5.774156827072665,6654364654,5.8110908009842714e-05,2
대구 달서구 장기동 86-1,달서구,장기동,0.16,1,35.8499625,128.5208558,2022,6,24,31.1,23.299999,27.1875,80.0,49.0,67.66666666666667,0.0,"16,894",5.788900134152365,1668586425,1.5466616611244097e-05,1
대구 서구 이현동 42-626,서구,이현동,0.25,1,35.87738356,128.5330233,2022,6,24,31.1,23.299999,27.1875,80.0,49.0,67.66666666666667,0.0,"19,677",5.76066333110663,7578153039,5.033673795823036e-05,2
대구 달서구 도원동 1462,달서구,도원동,0.2,2,35.80755799,128.5296711,2022,6,24,31.1,23.299999,27.1875,80.0,49.0,67.66666666666667,0.0,"34,893",5.652453154233752,4989390761,3.200190310335656e-05,1
대구 달서구 도원동 689-6,달서구,도원동,0.15,3,35.80508229,128.5505616,2022,6,24,31.1,23.299999,27.1875,80.0,49.0,67.66666666666667,0.0,"34,893",5.6936953562192665,4633876679,4.859476870292572e-05,2
대구 달서구 상인동 1588-2,달서구,상인동,0.15,2,35.80713715,128.5496571,2022,6,24,31.1,23.299999,27.1875,80.0,49.0,67.66666666666667,0.0,"35,465",5.647336064602531,4633876668,4.637947114519564e-05,2
대구 남구 대명동 1291,남구,대명동,0.09,1,35.83957194,128.5786577,2022,6,24,32.099998,23.700001,28.058333333333334,78.0,46.0,61.333333333333336,0.0,"11,071",5.364098902600296,1697029753,3.6824502389088764e-05,2
대구 서구 이현동 45-19,서구,이현동,0.4,3,35.87835986,128.5334964,2022,6,24,31.1,23.299999,27.1875,80.0,49.0,67.66666666666667,0.0,"19,677",5.840642107817429,436326197,2.1685589165472617e-05,1
대구 서구 이현동 42-173,서구,이현동,0.24,3,35.87842931,128.536439,2022,6,24,31.1,23.299999,27.1875,80.0,49.0,67.66666666666667,0.0,"19,677",5.842245709263975,7849931597,3.0902244891672746e-05,1
대구 북구 매천동 618-61,북구,매천동,0.04,1,35.90688008,128.5474964,2022,6,24,31.1,23.299999,27.1875,80.0,49.0,67.66666666666667,0.0,"36,273",5.59976124415573,414665487,1.7134852079075123e-05,1
대구 남구 대명동 1291,남구,대명동,0.15,2,35.83957194,128.5786577,2022,6,25,33.200001,25.799999,28.71249991666667,73.0,44.0,61.79166666666666,0.0,"11,071",5.444536049784388,1697029753,3.6824502389088764e-05,2
대구 동구 효목동 209,동구,효목동,0.06,1,35.88186226,128.6457566,2022,6,25,34.0,24.4,28.2291665,84.0,47.0,68.75,0.0,"13,363",6.692240019974727,4550512660,3.9438468110711514e-05,2
대구 서구 이현동 42-173,서구,이현동,0.09,1,35.87842931,128.536439,2022,6,25,32.299999,24.5,27.458333083333333,81.0,54.0,69.70833333333333,0.0,"19,677",6.647988829601851,7849931597,3.0902244891672746e-05,1
대구 동구 신암동 682-57,동구,신암동,0.09,3,35.88876105,128.6270711,2022,6,25,33.200001,25.799999,28.71249991666667,73.0,44.0,61.79166666666666,0.0,"8,909",5.507113758346368,3969143353,4.0261191096990885e-05,2
대구 남구 대명동 1291,남구,대명동,0.06,2,35.83957194,128.5786577,2022,6,25,33.200001,25.799999,28.71249991666667,73.0,44.0,61.79166666666666,0.0,"11,071",5.44543807559807,1697029753,3.6824502389088764e-05,2
대구 서구 평리동 443-1,서구,평리동,0.06,2,35.88013435,128.554911,2022,6,25,32.299999,24.5,27.458333083333333,81.0,54.0,69.70833333333333,0.0,"7,611",6.807543489089601,1694300496,4.3020464534410014e-05,2
대구 남구 대명동 1291,남구,대명동,0.15,1,35.83957194,128.5786577,2022,6,25,33.200001,25.799999,28.71249991666667,73.0,44.0,61.79166666666666,0.0,"11,071",5.40379497325092,1697029753,3.6824502389088764e-05,2
대구 동구 효목동 647,동구,효목동,0.06,1,35.87662576,128.6448887,2022,6,26,32.5,26.299999,28.829166541666662,90.0,60.0,74.29166666666667,0.3,"13,363",8.457763470767915,7318097078,4.204834888035313e-05,2
대구 동구 지묘동 1220-1,동구,지묘동,0.04,1,35.95175538,128.6356142,2022,6,26,31.1,25.0,27.974999916666665,96.0,62.0,75.79166666666667,1.0,"21,551",8.584222214402628,1931522715,1.6162762053036887e-05,1
대구 동구 지묘동 1390,동구,지묘동,0.04,1,35.93738681,128.6323788,2022,6,26,31.1,25.0,27.974999916666665,96.0,62.0,75.79166666666667,1.0,"21,551",8.584222214402628,8176145328,4.8972374166906834e-05,2
대구 동구 지묘동 산 5-1,동구,지묘동,0.06,1,35.95071182,128.6491676,2022,6,26,31.1,25.0,27.974999916666665,96.0,62.0,75.79166666666667,1.0,"21,551",8.58402176422181,7676080441,2.9342819923660327e-05,1
대구 북구 노곡동 560-2,북구,노곡동,0.06,1,35.89968887,128.554005,2022,6,26,32.099998,25.9,28.220833375,90.0,57.0,72.875,0.5,"36,273",7.735965536828257,4686033814,5.254702969933254e-05,2
대구 동구 지묘동 1390,동구,지묘동,0.04,1,35.93738681,128.6323788,2022,6,26,31.1,25.0,27.974999916666665,96.0,62.0,75.79166666666667,1.0,"21,551",8.584222214402628,8176145328,4.8972374166906834e-05,2
대구 서구 이현동 42-173,서구,이현동,0.3,1,35.87842931,128.536439,2022,6,26,32.099998,25.9,28.220833375,90.0,57.0,72.875,0.5,"19,677",7.896566948507928,7849931597,3.0902244891672746e-05,1
대구 북구 침산동 121-1,북구,침산동,0.04,1,35.89001235,128.5954757,2022,6,27,30.200001,26.0,27.604166875,89.0,59.0,74.16666666666667,6.5,"4,007",8.247474504920428,4639022322,2.956090196199996e-05,1
대구 동구 신암동 374,동구,신암동,0.04,5,35.88302795,128.6354881,2022,6,27,30.200001,26.0,27.604166875,89.0,59.0,74.16666666666667,6.5,"8,909",8.36229110067287,11294891838,2.8318548773975656e-05,1
대구 수성구 황금동 38-1,수성구,황금동,0.04,1,35.84080822,128.6400522,2022,6,27,30.6,25.200001,27.429166625,96.0,65.0,82.20833333333333,5.8,"23,301",9.418102649594909,913326834,3.120288892945202e-05,1
대구 동구 신암동 136-182,동구,신암동,0.04,1,35.88620022,128.6260722,2022,6,27,30.200001,26.0,27.604166875,89.0,59.0,74.16666666666667,6.5,"8,909",8.199326794538997,3969015056,5.5424451392077975e-05,2
대구 달서구 신당동 1762,달서구,신당동,0.06,2,35.85550142,128.4997567,2022,6,27,28.799999,25.299999,27.041666375,94.0,68.0,78.29166666666667,8.5,"31,443",9.035253756408345,4642071354,5.429450894001034e-05,2
대구 달서구 장기동 359-7,달서구,장기동,0.24,2,35.84926599,128.5227419,2022,6,27,28.799999,25.299999,27.041666375,94.0,68.0,78.29166666666667,8.5,"16,894",9.176350773393672,11428271123,3.920532248205024e-05,2
대구 서구 이현동 42-173,서구,이현동,0.16,1,35.87842931,128.536439,2022,6,27,28.799999,25.299999,27.041666375,94.0,68.0,78.29166666666667,8.5,"19,677",9.109076720351426,7849931597,3.0902244891672746e-05,1
대구 서구 이현동 57-6,서구,이현동,0.15,1,35.87546394,128.5469099,2022,6,27,28.799999,25.299999,27.041666375,94.0,68.0,78.29166666666667,8.5,"19,677",9.109176945441837,1694299960,3.93134815193424e-05,2
대구 서구 이현동 46-3,서구,이현동,0.2,2,35.87851501,128.5471297,2022,6,27,28.799999,25.299999,27.041666375,94.0,68.0,78.29166666666667,8.5,"19,677",9.149416896523258,370402140,4.970712071555407e-05,2
대구 달서구 용산동 854,달서구,용산동,0.06,2,35.85876931,128.5326398,2022,6,27,28.799999,25.299999,27.041666375,94.0,68.0,78.29166666666667,8.5,"30,467",9.044840081445528,3865668872,3.76906661982055e-05,2
대구 달서구 성당동 750-1,달서구,성당동,0.06,1,35.84275471,128.5508844,2022,6,27,28.799999,25.299999,27.041666375,94.0,68.0,78.29166666666667,8.5,"22,539",9.081968251730496,1695480744,4.9893302062616285e-05,2
대구 서구 평리동 574-31,서구,평리동,0.1,1,35.87883711,128.5494481,2022,6,27,28.799999,25.299999,27.041666375,94.0,68.0,78.29166666666667,8.5,"7,611",9.228190978576936,1694300351,4.030073474585718e-05,2
대구 서구 이현동 57-5,서구,이현동,0.09,1,35.87624224,128.5469954,2022,6,27,28.799999,25.299999,27.041666375,94.0,68.0,78.29166666666667,8.5,"19,677",9.10977829598429,1694299960,3.93134815193424e-05,2
대구 서구 이현동 42-173,서구,이현동,0.12,4,35.87842931,128.536439,2022,6,27,28.799999,25.299999,27.041666375,94.0,68.0,78.29166666666667,8.5,"19,677",9.231700850313466,7849931597,3.0902244891672746e-05,1
대구 서구 이현동 42-639,서구,이현동,0.09,2,35.87827966,128.5349566,2022,6,27,28.799999,25.299999,27.041666375,94.0,68.0,78.29166666666667,8.5,"19,677",9.150519372517758,1694300314,5.699023982304122e-05,2
대구 달서구 장기동 359-7,달서구,장기동,0.06,2,35.84926599,128.5227419,2022,6,27,28.799999,25.299999,27.041666375,94.0,68.0,78.29166666666667,8.5,"16,894",9.178154825021036,11428271123,3.920532248205024e-05,2
대구 동구 신기동 598,동구,신기동,0.04,1,35.86638101,128.7034477,2022,6,28,31.200001,26.200001,28.245833333333334,76.0,58.0,67.04166666666667,0.0,"41,640",6.334520153445022,414665653,5.353239272361332e-05,2
대구 북구 학정동 917-1,북구,학정동,0.25,2,35.94848211,128.5562112,2022,6,28,31.700001,27.1,28.94583354166667,69.0,52.0,59.75,0.0,"29,841",5.364339937886462,2641705608,4.1210286322700175e-05,2
대구 동구 율하동 1018,동구,율하동,0.04,2,35.86615285,128.6980631,2022,6,28,31.200001,26.200001,28.245833333333334,76.0,58.0,67.04166666666667,0.0,"41,640",6.3752612299784905,5358034770,3.814244418497699e-05,2
대구 북구 국우동 1126,북구,국우동,0.2,2,35.94606698,128.575904,2022,6,28,31.700001,27.1,28.94583354166667,69.0,52.0,59.75,0.0,"29,841",5.364841063338508,876740020,2.02363421779238e-05,1
대구 북구 팔달동 524-78,북구,팔달동,0.04,1,35.89392357,128.5414383,2022,6,28,30.4,26.299999,27.891666625,79.0,65.0,72.125,0.0,"36,273",7.276681526008122,2607832886,2.1869107723659223e-05,1
대구 수성구 지산동 1086,수성구,지산동,0.04,1,35.83509542,128.623885,2022,6,28,31.200001,26.200001,28.245833333333334,76.0,58.0,67.04166666666667,0.0,"21,362",6.533691771379464,3233328451,2.9701079642378222e-05,1
대구 수성구 중동 46-8,수성구,중동,0.04,2,35.84751581,128.6132821,2022,6,28,31.799999,27.700001,29.51250016666667,70.0,54.0,61.875,0.0,"12,438",6.058990737714568,3013600852,3.759138831977931e-05,2
대구 동구 율하동 264-5,동구,율하동,0.04,5,35.86910154,128.693544,2022,6,28,31.200001,26.200001,28.245833333333334,76.0,58.0,67.04166666666667,0.0,"41,640",6.497484459578894,436860457,4.569772600059115e-05,2
대구 북구 매천동 370,북구,매천동,0.04,12,35.9038821,128.5445051,2022,6,28,30.4,26.299999,27.891666625,79.0,65.0,72.125,0.0,"36,273",7.724833367876271,697232785,3.907289725650924e-05,2
대구 북구 관음동 1368,북구,관음동,0.04,4,35.93659333,128.5413006,2022,6,28,31.700001,27.1,28.94583354166667,69.0,52.0,59.75,0.0,"16,200",5.581909461122715,421777493,5.37477546600619e-05,2
대구 서구 비산동 46-3,서구,비산동,0.04,4,35.88232379,128.5724405,2022,6,28,30.4,26.299999,27.891666625,79.0,65.0,72.125,0.0,"9,481",7.662057235522698,5117367426,2.3438100822698817e-05,1
대구 서구 이현동 42-173,서구,이현동,0.09,2,35.87842931,128.536439,2022,6,28,30.4,26.299999,27.891666625,79.0,65.0,72.125,0.0,"19,677",7.4799282909390366,7849931597,3.0902244891672746e-05,1
대구 서구 이현동 45-113,서구,이현동,0.4,1,35.87835677,128.5337387,2022,6,28,30.4,26.299999,27.891666625,79.0,65.0,72.125,0.0,"19,677",7.436080236602884,1748094833,2.773591715862482e-05,1
대구 달서구 월암동 913,달서구,월암동,0.5,1,35.82754199,128.5074231,2022,6,28,30.4,26.299999,27.891666625,79.0,65.0,72.125,0.0,"37,575",7.259282857096827,3969467479,4.8407466403678814e-05,2
대구 수성구 시지동 264,수성구,시지동,0.04,1,35.84236674,128.6979334,2022,6,29,33.299999,26.200001,28.579166666666666,82.0,53.0,69.29166666666667,0.0,"28,419",7.001927167849185,4066901974,2.7296757148312103e-05,1
대구 수성구 매호동 1330-4,수성구,매호동,0.04,1,35.84268191,128.705672,2022,6,29,33.299999,26.200001,28.579166666666666,82.0,53.0,69.29166666666667,0.0,"32,673",6.960144148680967,4662946827,5.659966392137475e-05,2
대구 수성구 황금동 38-1,수성구,황금동,0.04,6,35.84080822,128.6400522,2022,6,29,33.099998,27.1,29.329166875,82.0,55.0,71.0,0.0,"23,301",7.699920476473077,913326834,3.120288892945202e-05,1
대구 서구 이현동 42-173,서구,이현동,0.09,2,35.87842931,128.536439,2022,6,29,31.0,26.299999,28.149999750000003,82.0,61.0,73.66666666666667,0.0,"19,677",7.626100333852453,7849931597,3.0902244891672746e-05,1
대구 서구 이현동 42-173,서구,이현동,0.12,2,35.87842931,128.536439,2022,6,29,31.0,26.299999,28.149999750000003,82.0,61.0,73.66666666666667,0.0,"19,677",7.625799658581227,7849931597,3.0902244891672746e-05,1
대구 중구 대봉동 669-5,중구,대봉동,0.09,1,35.86122945,128.6079085,2022,6,29,33.400002,27.4,29.633333333333336,76.0,53.0,65.33333333333333,0.0,"6,628",6.84985093042001,370368608,3.01561635836629e-05,1
대구 서구 이현동 42-173,서구,이현동,0.09,2,35.87842931,128.536439,2022,6,29,31.0,26.299999,28.149999750000003,82.0,61.0,73.66666666666667,0.0,"19,677",7.626100333852453,7849931597,3.0902244891672746e-05,1
대구 동구 용계동 702-2,동구,용계동,0.02,1,35.87463924,128.6899167,2022,6,30,33.799999,24.200001,28.799999875,91.0,51.0,70.875,0.0,"10,866",7.632284817383467,8218409268,4.9049835825605766e-05,2
대구 중구 대신동 115-1,중구,대신동,0.06,1,35.8693079,128.5823154,2022,6,30,33.700001,25.0,29.204166458333333,82.0,48.0,64.45833333333333,0.0,"7,613",6.549253984849572,436833420,2.7741657771157896e-05,1
대구 남구 대명동 2321-1,남구,대명동,0.04,2,35.85462803,128.5906419,2022,6,30,33.700001,25.0,29.204166458333333,82.0,48.0,64.45833333333333,0.0,"11,071",6.556230847651377,369768949,4.806620157800864e-05,2
대구 달서구 신당동 산 34-10,달서구,신당동,0.09,2,35.86541497,128.4911206,2022,6,30,32.700001,24.4,28.337499958333336,87.0,53.0,69.79166666666667,0.0,"31,443",7.06987320359599,1873903544,2.819903417012098e-05,1
대구 수성구 노변동 387-4,수성구,노변동,0.04,3,35.8309597,128.701873,2022,7,1,35.299999,22.1,28.804166666666664,86.0,42.0,63.25,0.0,"28,321",6.064306720132889,3883016303,3.181322132514959e-05,1
대구 서구 이현동 42-173,서구,이현동,0.09,2,35.87842931,128.536439,2022,7,1,34.900002,22.799999,29.274999958333336,89.0,43.0,62.91666666666666,0.0,"19,609",6.420671123171536,7849931597,3.0902244891672746e-05,1
대구 남구 대명동 1291,남구,대명동,0.09,2,35.83957194,128.5786577,2022,7,1,36.299999,24.200001,30.11249958333333,80.0,38.0,59.54166666666666,0.0,"11,025",5.81570037843808,1697029753,3.6824502389088764e-05,2
대구 북구 침산동 216-5,북구,침산동,0.04,2,35.88778385,128.5941447,2022,7,2,36.200001,26.6,31.474999875,69.0,28.0,50.125,0.0,"3,985",4.2357986455514975,5624690056,1.6160495705698644e-05,1
대구 동구 불로동 1107-1,동구,불로동,0.04,2,35.90600189,128.6277583,2022,7,2,36.299999,25.799999,30.749999625,80.0,38.0,58.91666666666666,0.0,"20,981",5.91987640344535,7712526439,1.8507278575870553e-05,1
대구 북구 검단동 838-124,북구,검단동,0.09,3,35.90809365,128.6217615,2022,7,2,36.200001,26.6,31.474999875,69.0,28.0,50.125,0.0,"6,313",4.253172854126194,3968858996,4.276849087549496e-05,2
대구 수성구 범어동 856,수성구,범어동,0.12,1,35.86690936,128.6265399,2022,7,3,34.599998,26.799999,29.941666625,82.0,44.0,63.583333333333336,12.0,"16,293",7.292868677068114,8247026725,3.7709978142775124e-05,2
대구 수성구 두산동 967-2,수성구,두산동,0.01,1,35.82997775,128.6200523,2022,7,3,34.599998,26.799999,29.941666625,82.0,44.0,63.583333333333336,12.0,"14,030",7.316198462037152,3731366320,2.908004088905209e-05,1
대구 동구 봉무동 1581,동구,봉무동,0.04,3,35.92235403,128.6412633,2022,7,4,32.299999,24.6,28.233333166666668,93.0,57.0,76.54166666666667,0.0,"20,981",8.3079831125082,7686937707,2.16250785692743e-05,1
